#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
HSPA4	CSE1L	9606.ENSP00000302961	9606.ENSP00000262982	0	0	0	0	0.225	0	0	0.368	0.490
HSPA4	EPCAM	9606.ENSP00000302961	9606.ENSP00000263735	0	0	0	0	0	0	0	0.270	0.270
HSPA4	CBL	9606.ENSP00000302961	9606.ENSP00000264033	0	0	0	0	0.053	0.270	0	0.313	0.483
HSPA4	HDAC4	9606.ENSP00000302961	9606.ENSP00000264606	0	0	0	0	0.063	0.110	0	0.308	0.373
HSPA4	MCM2	9606.ENSP00000302961	9606.ENSP00000265056	0	0	0	0	0.081	0.113	0	0.156	0.251
HSPA4	PRKAR2A	9606.ENSP00000302961	9606.ENSP00000265563	0	0	0	0	0	0.247	0	0.096	0.290
HSPA4	ANK1	9606.ENSP00000302961	9606.ENSP00000265709	0	0	0	0	0	0.123	0	0.080	0.159
HSPA4	SQLE	9606.ENSP00000302961	9606.ENSP00000265896	0	0	0	0	0.075	0	0	0.152	0.182
HSPA4	LGR5	9606.ENSP00000302961	9606.ENSP00000266674	0	0	0	0	0.049	0.102	0	0.117	0.180
HSPA4	RB1	9606.ENSP00000302961	9606.ENSP00000267163	0	0	0	0	0	0	0	0.224	0.224
HSPA4	PXN	9606.ENSP00000302961	9606.ENSP00000267257	0	0	0	0	0	0.143	0	0.195	0.281
HSPA4	SORD	9606.ENSP00000302961	9606.ENSP00000267814	0	0	0	0	0.074	0	0	0.135	0.165
HSPA4	NCOR1	9606.ENSP00000302961	9606.ENSP00000268712	0	0	0	0	0.057	0.270	0	0.194	0.397
HSPA4	TP53	9606.ENSP00000302961	9606.ENSP00000269305	0	0	0	0	0.065	0.873	0	0.989	0.998
HSPA4	EGFR	9606.ENSP00000302961	9606.ENSP00000275493	0	0	0	0	0.046	0.776	0	0.556	0.896
HSPA4	CCT6A	9606.ENSP00000302961	9606.ENSP00000275603	0.047	0	0	0	0.731	0.176	0	0.332	0.840
HSPA4	NTRK2	9606.ENSP00000302961	9606.ENSP00000277120	0	0	0	0	0	0.125	0	0.203	0.272
HSPA4	HK2	9606.ENSP00000302961	9606.ENSP00000290573	0	0	0	0	0.065	0.113	0	0.181	0.261
HSPA4	ALB	9606.ENSP00000302961	9606.ENSP00000295897	0	0	0	0	0	0	0	0.638	0.638
HSPA4	GRIA2	9606.ENSP00000302961	9606.ENSP00000296526	0	0	0	0	0	0.063	0	0.143	0.162
HSPA4	MAP1B	9606.ENSP00000302961	9606.ENSP00000296755	0	0	0	0	0	0	0	0.181	0.181
HSPA4	ALDH1A1	9606.ENSP00000302961	9606.ENSP00000297785	0	0	0	0	0.065	0.056	0	0.173	0.206
HSPA4	LEO1	9606.ENSP00000302961	9606.ENSP00000299601	0	0	0	0	0.101	0.143	0	0.083	0.232
HSPA4	RRAD	9606.ENSP00000302961	9606.ENSP00000299759	0	0	0	0	0	0.089	0	0.246	0.284
HSPA4	BCLAF1	9606.ENSP00000302961	9606.ENSP00000435210	0	0	0	0	0.134	0	0	0.064	0.154
HSPA4	SF3B2	9606.ENSP00000302961	9606.ENSP00000318861	0	0	0	0	0.072	0.129	0	0	0.157
HSPA4	HDGF	9606.ENSP00000302961	9606.ENSP00000357189	0	0	0	0	0.080	0	0	0.125	0.161
HSPA4	PTPN1	9606.ENSP00000302961	9606.ENSP00000360683	0	0	0	0	0	0	0	0.165	0.165
HSPA4	MYLK	9606.ENSP00000302961	9606.ENSP00000353452	0	0	0	0	0.059	0	0	0.152	0.167
HSPA4	AAK1	9606.ENSP00000302961	9606.ENSP00000386456	0	0	0	0	0.052	0.064	0	0.138	0.168
HSPA4	MAP2K4	9606.ENSP00000302961	9606.ENSP00000410402	0	0	0	0	0	0	0	0.171	0.171
HSPA4	S100A9	9606.ENSP00000302961	9606.ENSP00000357727	0	0	0	0	0	0	0	0.180	0.179
HSPA4	OXSR1	9606.ENSP00000302961	9606.ENSP00000311713	0	0	0	0	0.049	0.057	0	0.160	0.181
HSPA4	SPTB	9606.ENSP00000302961	9606.ENSP00000451752	0	0	0	0	0	0.122	0	0.111	0.186
HSPA4	EPB41	9606.ENSP00000302961	9606.ENSP00000345259	0	0	0	0	0	0.082	0	0.150	0.186
HSPA4	HAVCR2	9606.ENSP00000302961	9606.ENSP00000312002	0	0	0	0	0	0	0	0.188	0.188
HSPA4	ACAT2	9606.ENSP00000302961	9606.ENSP00000356015	0	0	0	0	0.053	0.158	0	0.075	0.198
HSPA4	EIF4B	9606.ENSP00000302961	9606.ENSP00000388806	0	0	0	0	0.065	0.057	0	0.163	0.198
HSPA4	SAFB	9606.ENSP00000302961	9606.ENSP00000467423	0	0	0	0	0.136	0	0	0.122	0.210
HSPA4	EXO1	9606.ENSP00000302961	9606.ENSP00000355506	0	0	0	0	0.122	0	0	0.145	0.217
HSPA4	DBT	9606.ENSP00000302961	9606.ENSP00000359151	0	0	0	0	0.062	0.102	0	0.148	0.220
HSPA4	PDCD5	9606.ENSP00000302961	9606.ENSP00000466214	0	0	0	0	0.215	0	0	0.064	0.234
HSPA4	PROM1	9606.ENSP00000302961	9606.ENSP00000426809	0	0	0	0	0	0	0	0.234	0.234
HSPA4	ITGB1	9606.ENSP00000302961	9606.ENSP00000379350	0	0	0	0	0	0	0	0.235	0.235
HSPA4	ACSL1	9606.ENSP00000302961	9606.ENSP00000422607	0	0	0	0	0.048	0.062	0	0.215	0.238
HSPA4	CDK12	9606.ENSP00000302961	9606.ENSP00000398880	0	0	0	0	0.049	0.173	0	0.116	0.244
HSPA4	GLE1	9606.ENSP00000302961	9606.ENSP00000308622	0	0	0	0	0.164	0	0	0.134	0.245
HSPA4	SHMT1	9606.ENSP00000302961	9606.ENSP00000318868	0.049	0	0	0	0.064	0.064	0	0.201	0.245
HSPA4	PLEC	9606.ENSP00000302961	9606.ENSP00000323856	0	0	0	0	0.066	0.130	0	0.148	0.248
HSPA4	FRK	9606.ENSP00000302961	9606.ENSP00000476145	0	0	0	0	0.052	0.125	0	0.167	0.249
HSPA4	DEK	9606.ENSP00000302961	9606.ENSP00000380414	0	0	0	0	0.130	0.141	0	0.077	0.251
HSPA4	TRPM7	9606.ENSP00000302961	9606.ENSP00000320239	0	0	0	0	0	0	0	0.256	0.256
HSPA4	IRS1	9606.ENSP00000302961	9606.ENSP00000304895	0	0	0	0	0	0.061	0	0.242	0.257
HSPA4	HMGA2	9606.ENSP00000302961	9606.ENSP00000437621	0	0	0	0	0.076	0.182	0	0.096	0.257
HSPA4	CBX3	9606.ENSP00000302961	9606.ENSP00000336687	0	0	0	0	0.142	0.062	0	0.151	0.257
HSPA4	MYL12B	9606.ENSP00000302961	9606.ENSP00000463559	0	0	0	0	0	0.159	0	0.157	0.260
HSPA4	KRT19	9606.ENSP00000302961	9606.ENSP00000355124	0	0	0	0	0	0	0	0.266	0.266
HSPA4	GLO1	9606.ENSP00000302961	9606.ENSP00000362463	0	0	0	0	0.105	0	0	0.235	0.286
HSPA4	FLNA	9606.ENSP00000302961	9606.ENSP00000358866	0	0	0	0	0	0.122	0	0.232	0.297
HSPA4	CD274	9606.ENSP00000302961	9606.ENSP00000370989	0	0	0	0	0	0	0	0.298	0.298
HSPA4	CTLA4	9606.ENSP00000302961	9606.ENSP00000303939	0	0	0	0	0	0	0	0.322	0.321
HSPA4	ALYREF	9606.ENSP00000302961	9606.ENSP00000421592	0	0	0	0	0.199	0.065	0	0.224	0.368
HSPA4	NEDD4L	9606.ENSP00000302961	9606.ENSP00000383199	0	0	0	0	0	0.159	0	0.284	0.372
HSPA4	CDKN1A	9606.ENSP00000302961	9606.ENSP00000384849	0	0	0	0	0	0.058	0	0.391	0.401
HSPA4	IKBKB	9606.ENSP00000302961	9606.ENSP00000430684	0	0	0	0	0	0.125	0	0.366	0.421
HSPA4	CFL1	9606.ENSP00000302961	9606.ENSP00000432660	0	0	0	0	0.088	0	0	0.397	0.427
HSPA4	GPT	9606.ENSP00000302961	9606.ENSP00000378408	0	0	0	0	0	0.058	0	0.431	0.441
HSPA4	HNRNPC	9606.ENSP00000302961	9606.ENSP00000451291	0	0	0	0	0.249	0.057	0	0.300	0.461
HSPA4	TERT	9606.ENSP00000302961	9606.ENSP00000309572	0	0	0	0	0.065	0.270	0	0.294	0.476
HSPA4	PHGDH	9606.ENSP00000302961	9606.ENSP00000358417	0	0	0	0	0.061	0.058	0	0.457	0.477
HSPA4	RPS6	9606.ENSP00000302961	9606.ENSP00000369757	0	0	0	0	0.279	0.056	0	0.299	0.482
HSPA4	KSR1	9606.ENSP00000302961	9606.ENSP00000381958	0	0	0	0	0	0.125	0	0.451	0.500
HSPA4	SEC62	9606.ENSP00000302961	9606.ENSP00000337688	0	0	0	0	0.073	0.057	0	0.483	0.508
HSPA4	GLUL	9606.ENSP00000302961	9606.ENSP00000307900	0.058	0	0	0	0.065	0.060	0	0.499	0.530
HSPA4	KPNA2	9606.ENSP00000302961	9606.ENSP00000438483	0	0	0	0	0.278	0.269	0	0.192	0.537
HSPA4	MET	9606.ENSP00000302961	9606.ENSP00000317272	0	0	0	0	0	0.333	0	0.349	0.548
HSPA4	CDKN2A	9606.ENSP00000302961	9606.ENSP00000418915	0	0	0	0	0	0.171	0	0.495	0.564
HSPA4	XPO1	9606.ENSP00000302961	9606.ENSP00000384863	0	0	0	0	0.299	0.059	0	0.395	0.566
HSPA4	HNRNPK	9606.ENSP00000302961	9606.ENSP00000365439	0	0	0	0	0.274	0.271	0	0.261	0.574
HSPA4	CTNNB1	9606.ENSP00000302961	9606.ENSP00000344456	0.047	0	0	0	0.067	0	0	0.563	0.578
HSPA4	UBL4A	9606.ENSP00000302961	9606.ENSP00000358674	0	0	0	0	0.063	0.357	0	0.374	0.591
HSPA4	MTOR	9606.ENSP00000302961	9606.ENSP00000354558	0	0	0	0	0	0.324	0	0.422	0.593
HSPA4	CYP2E1	9606.ENSP00000302961	9606.ENSP00000440689	0	0	0	0	0	0.176	0	0.543	0.608
HSPA4	DNAJC1	9606.ENSP00000302961	9606.ENSP00000366179	0	0	0	0	0.145	0.260	0	0.440	0.614
HSPA4	YWHAZ	9606.ENSP00000302961	9606.ENSP00000379287	0	0	0	0	0.062	0.386	0	0.428	0.641
HSPA4	DFFB	9606.ENSP00000302961	9606.ENSP00000339524	0	0	0	0	0	0	0	0.677	0.677
HSPA4	SRPK1	9606.ENSP00000302961	9606.ENSP00000362931	0	0	0	0	0.091	0.116	0	0.691	0.730
HSPA4	CPS1	9606.ENSP00000302961	9606.ENSP00000402608	0.052	0	0	0	0.083	0.686	0	0.136	0.732
HSPA4	MCL1	9606.ENSP00000302961	9606.ENSP00000358022	0	0	0	0	0	0.486	0	0.503	0.733
HSPA4	CDC37L1	9606.ENSP00000302961	9606.ENSP00000371278	0	0	0	0	0.063	0.237	0	0.659	0.735
HSPA4	PSMD1	9606.ENSP00000302961	9606.ENSP00000309474	0	0	0	0	0.461	0.168	0	0.457	0.735
HSPA4	VEGFA	9606.ENSP00000302961	9606.ENSP00000478570	0	0	0	0	0	0.486	0	0.556	0.762
HSPA4	MYC	9606.ENSP00000302961	9606.ENSP00000479618	0	0	0	0	0	0.080	0	0.811	0.819
HSPA4	EEF1A1	9606.ENSP00000302961	9606.ENSP00000339063	0	0	0	0	0.407	0.141	0	0.714	0.842
HSPA4	MBP	9606.ENSP00000302961	9606.ENSP00000380958	0	0	0	0	0	0	0	0.918	0.918
HSPA4	MAPT	9606.ENSP00000302961	9606.ENSP00000340820	0	0	0	0	0	0.882	0	0.590	0.949
HSPA4	AR	9606.ENSP00000302961	9606.ENSP00000363822	0	0	0	0	0	0.288	0	0.962	0.972
HSPA4	HSF1	9606.ENSP00000302961	9606.ENSP00000431512	0	0	0	0	0.084	0.873	0	0.939	0.992
HSPA4	SNCA	9606.ENSP00000302961	9606.ENSP00000338345	0	0	0	0	0	0.875	0.900	0.950	0.999
HSPB1	CFTR	9606.ENSP00000248553	9606.ENSP00000003084	0	0	0	0	0	0.634	0	0.305	0.735
HSPB1	KEAP1	9606.ENSP00000248553	9606.ENSP00000171111	0	0	0	0	0.063	0	0	0.218	0.235
HSPB1	MAPK1	9606.ENSP00000248553	9606.ENSP00000215832	0	0	0	0	0	0.139	0	0.305	0.376
HSPB1	XBP1	9606.ENSP00000248553	9606.ENSP00000216037	0	0	0	0	0	0	0	0.328	0.328
HSPB1	TSC2	9606.ENSP00000248553	9606.ENSP00000219476	0	0	0	0	0	0	0	0.172	0.172
HSPB1	MPO	9606.ENSP00000248553	9606.ENSP00000225275	0	0	0	0	0	0.128	0	0.213	0.284
HSPB1	CCND1	9606.ENSP00000248553	9606.ENSP00000227507	0	0	0	0	0.088	0.059	0	0.379	0.420
HSPB1	GAPDH	9606.ENSP00000248553	9606.ENSP00000229239	0	0	0	0	0.087	0	0	0.602	0.622
HSPB1	BYSL	9606.ENSP00000248553	9606.ENSP00000230340	0	0	0	0	0.053	0	0	0.302	0.310
HSPB1	SPARC	9606.ENSP00000248553	9606.ENSP00000231061	0	0	0	0	0.063	0	0	0.198	0.216
HSPB1	APOB	9606.ENSP00000248553	9606.ENSP00000233242	0	0	0	0	0	0	0	0.197	0.197
HSPB1	ATXN1	9606.ENSP00000248553	9606.ENSP00000244769	0	0	0	0	0	0	0	0.174	0.173
HSPB1	FRK	9606.ENSP00000248553	9606.ENSP00000476145	0	0	0	0	0	0.067	0	0.126	0.150
HSPB1	GAB2	9606.ENSP00000248553	9606.ENSP00000354952	0	0	0	0	0	0.128	0	0.066	0.150
HSPB1	EPCAM	9606.ENSP00000248553	9606.ENSP00000263735	0	0	0	0	0.062	0	0	0.132	0.151
HSPB1	XPO1	9606.ENSP00000248553	9606.ENSP00000384863	0	0	0	0	0	0	0	0.161	0.161
HSPB1	PRAME	9606.ENSP00000248553	9606.ENSP00000445675	0	0	0	0	0	0	0	0.161	0.161
HSPB1	TERT	9606.ENSP00000248553	9606.ENSP00000309572	0	0	0	0	0	0	0	0.168	0.167
HSPB1	GPT	9606.ENSP00000248553	9606.ENSP00000378408	0	0	0	0	0	0	0	0.175	0.175
HSPB1	GIGYF2	9606.ENSP00000248553	9606.ENSP00000387170	0	0	0	0	0	0.178	0	0	0.177
HSPB1	RB1	9606.ENSP00000248553	9606.ENSP00000267163	0	0	0	0	0	0	0	0.179	0.179
HSPB1	ITGB1	9606.ENSP00000248553	9606.ENSP00000379350	0	0	0	0	0.062	0	0	0.161	0.179
HSPB1	PTPN1	9606.ENSP00000248553	9606.ENSP00000360683	0	0	0	0	0	0	0	0.183	0.183
HSPB1	ALDH1A1	9606.ENSP00000248553	9606.ENSP00000297785	0	0	0	0	0	0	0	0.187	0.187
HSPB1	HDGF	9606.ENSP00000248553	9606.ENSP00000357189	0	0	0	0	0	0	0	0.189	0.189
HSPB1	PROM1	9606.ENSP00000248553	9606.ENSP00000426809	0	0	0	0	0	0	0	0.203	0.203
HSPB1	HDAC4	9606.ENSP00000248553	9606.ENSP00000264606	0	0	0	0	0.062	0.110	0	0.123	0.204
HSPB1	PHGDH	9606.ENSP00000248553	9606.ENSP00000358417	0	0	0	0	0	0	0	0.206	0.206
HSPB1	GLUL	9606.ENSP00000248553	9606.ENSP00000307900	0	0	0	0	0.068	0	0	0.184	0.207
HSPB1	HNRNPK	9606.ENSP00000248553	9606.ENSP00000365439	0	0	0	0	0	0	0	0.211	0.211
HSPB1	HK2	9606.ENSP00000248553	9606.ENSP00000290573	0	0	0	0	0	0.168	0	0.094	0.214
HSPB1	S100A9	9606.ENSP00000248553	9606.ENSP00000357727	0	0	0	0	0	0	0	0.215	0.215
HSPB1	SH3KBP1	9606.ENSP00000248553	9606.ENSP00000380921	0	0	0	0	0	0.131	0	0.134	0.216
HSPB1	HNRNPC	9606.ENSP00000248553	9606.ENSP00000451291	0	0	0	0	0	0	0	0.217	0.217
HSPB1	MAP1B	9606.ENSP00000248553	9606.ENSP00000296755	0	0	0	0	0.062	0	0	0.203	0.220
HSPB1	BAD	9606.ENSP00000248553	9606.ENSP00000378040	0	0	0	0	0.065	0.128	0	0.122	0.221
HSPB1	LYZ	9606.ENSP00000248553	9606.ENSP00000261267	0	0	0	0	0	0	0	0.225	0.225
HSPB1	RPS6	9606.ENSP00000248553	9606.ENSP00000369757	0	0	0	0	0	0	0	0.242	0.241
HSPB1	WNK1	9606.ENSP00000248553	9606.ENSP00000341292	0	0	0	0	0	0	0	0.242	0.242
HSPB1	MET	9606.ENSP00000248553	9606.ENSP00000317272	0	0	0	0	0	0.067	0	0.233	0.253
HSPB1	KRT19	9606.ENSP00000248553	9606.ENSP00000355124	0	0	0	0	0.096	0	0	0.209	0.254
HSPB1	CDKN2A	9606.ENSP00000248553	9606.ENSP00000418915	0	0	0	0	0	0	0	0.260	0.260
HSPB1	CCNB1	9606.ENSP00000248553	9606.ENSP00000256442	0	0	0	0	0.085	0.058	0	0.212	0.261
HSPB1	PEBP1	9606.ENSP00000248553	9606.ENSP00000261313	0	0	0	0	0	0.117	0	0.214	0.277
HSPB1	UBL4A	9606.ENSP00000248553	9606.ENSP00000358674	0	0	0	0	0	0.285	0	0	0.285
HSPB1	IRS1	9606.ENSP00000248553	9606.ENSP00000304895	0	0	0	0	0	0	0	0.290	0.290
HSPB1	MAP2K4	9606.ENSP00000248553	9606.ENSP00000410402	0	0	0	0	0	0	0	0.293	0.293
HSPB1	MYLK	9606.ENSP00000248553	9606.ENSP00000353452	0	0	0	0	0.051	0	0	0.300	0.307
HSPB1	MDM2	9606.ENSP00000248553	9606.ENSP00000258149	0	0	0	0	0	0	0	0.310	0.309
HSPB1	MYL12B	9606.ENSP00000248553	9606.ENSP00000463559	0	0	0	0	0.082	0.068	0	0.261	0.312
HSPB1	FLNA	9606.ENSP00000248553	9606.ENSP00000358866	0	0	0	0	0.085	0.074	0	0.255	0.314
HSPB1	MTOR	9606.ENSP00000248553	9606.ENSP00000354558	0	0	0	0	0	0	0	0.329	0.329
HSPB1	KSR1	9606.ENSP00000248553	9606.ENSP00000381958	0	0	0	0	0	0.289	0	0.106	0.338
HSPB1	CDKN1A	9606.ENSP00000248553	9606.ENSP00000384849	0	0	0	0	0.078	0	0	0.323	0.349
HSPB1	EIF4B	9606.ENSP00000248553	9606.ENSP00000388806	0	0	0	0	0	0.272	0	0.145	0.350
HSPB1	MCL1	9606.ENSP00000248553	9606.ENSP00000358022	0	0	0	0	0	0	0	0.392	0.392
HSPB1	PXN	9606.ENSP00000248553	9606.ENSP00000267257	0	0	0	0	0.062	0.129	0	0.324	0.399
HSPB1	SAFB	9606.ENSP00000248553	9606.ENSP00000467423	0	0	0	0	0	0	0	0.416	0.416
HSPB1	RAF1	9606.ENSP00000248553	9606.ENSP00000251849	0	0	0	0	0	0.152	0	0.342	0.418
HSPB1	MBP	9606.ENSP00000248553	9606.ENSP00000380958	0	0	0	0	0.062	0.226	0	0.269	0.423
HSPB1	EEF1A1	9606.ENSP00000248553	9606.ENSP00000339063	0	0	0	0	0.063	0.272	0	0.246	0.441
HSPB1	GLO1	9606.ENSP00000248553	9606.ENSP00000362463	0	0	0	0	0	0.272	0	0.321	0.484
HSPB1	CFL1	9606.ENSP00000248553	9606.ENSP00000432660	0	0	0	0	0.090	0	0	0.469	0.496
HSPB1	PLEC	9606.ENSP00000248553	9606.ENSP00000323856	0	0	0	0	0.086	0.074	0	0.484	0.525
HSPB1	IKBKB	9606.ENSP00000248553	9606.ENSP00000430684	0	0	0	0	0	0.289	0	0.376	0.538
HSPB1	ALB	9606.ENSP00000248553	9606.ENSP00000295897	0	0	0	0	0	0.128	0	0.543	0.585
HSPB1	AR	9606.ENSP00000248553	9606.ENSP00000363822	0	0	0	0	0	0.056	0	0.591	0.597
HSPB1	CTNNB1	9606.ENSP00000248553	9606.ENSP00000344456	0	0	0	0	0	0.110	0	0.583	0.614
HSPB1	MYC	9606.ENSP00000248553	9606.ENSP00000479618	0	0	0	0	0	0.130	0	0.579	0.618
HSPB1	F13A1	9606.ENSP00000248553	9606.ENSP00000264870	0	0	0	0	0.049	0.683	0	0.048	0.688
HSPB1	VEGFA	9606.ENSP00000248553	9606.ENSP00000478570	0	0	0	0	0.049	0.101	0	0.704	0.725
HSPB1	YWHAZ	9606.ENSP00000248553	9606.ENSP00000379287	0	0	0	0	0	0.145	0	0.701	0.733
HSPB1	MAPT	9606.ENSP00000248553	9606.ENSP00000340820	0	0	0	0	0	0.270	0	0.699	0.771
HSPB1	EGFR	9606.ENSP00000248553	9606.ENSP00000275493	0	0	0	0	0.089	0.680	0	0.468	0.831
HSPB1	SNCA	9606.ENSP00000248553	9606.ENSP00000338345	0	0	0	0	0.062	0.629	0	0.589	0.844
HSPB1	HSF1	9606.ENSP00000248553	9606.ENSP00000431512	0	0	0	0	0.091	0.408	0	0.735	0.845
HSPB1	HSPA4	9606.ENSP00000248553	9606.ENSP00000302961	0	0	0	0	0.060	0.311	0	0.921	0.944
HSPB1	TP53	9606.ENSP00000248553	9606.ENSP00000269305	0	0	0	0	0	0.848	0	0.760	0.962
HTATSF1	TRIP6	9606.ENSP00000442699	9606.ENSP00000200457	0	0	0	0	0	0	0	0.171	0.171
HTATSF1	TRIM28	9606.ENSP00000442699	9606.ENSP00000253024	0	0	0	0	0.052	0.270	0	0.103	0.325
HTATSF1	SRSF1	9606.ENSP00000442699	9606.ENSP00000258962	0	0	0	0	0.065	0.060	0	0.490	0.513
HTATSF1	HDAC4	9606.ENSP00000442699	9606.ENSP00000264606	0	0	0	0	0.053	0.348	0	0	0.356
HTATSF1	LEO1	9606.ENSP00000442699	9606.ENSP00000299601	0	0	0	0	0.088	0	0	0.328	0.361
HTATSF1	CD2BP2	9606.ENSP00000442699	9606.ENSP00000304903	0	0	0	0	0.075	0.270	0	0.106	0.344
HTATSF1	RSF1	9606.ENSP00000442699	9606.ENSP00000311513	0	0	0	0	0.046	0	0	0.156	0.161
HTATSF1	SF3B2	9606.ENSP00000442699	9606.ENSP00000318861	0	0	0	0	0.147	0.800	0.540	0.669	0.970
HTATSF1	NUCKS1	9606.ENSP00000442699	9606.ENSP00000356110	0	0	0	0	0.080	0	0	0.273	0.303
HTATSF1	ZRANB2	9606.ENSP00000442699	9606.ENSP00000359958	0	0	0	0	0.082	0	0	0.328	0.356
HTATSF1	PDHA1	9606.ENSP00000442699	9606.ENSP00000369134	0	0	0	0	0.155	0	0	0	0.154
HTATSF1	RPS6	9606.ENSP00000442699	9606.ENSP00000369757	0	0	0	0	0	0	0	0.174	0.174
HTATSF1	XPO1	9606.ENSP00000442699	9606.ENSP00000384863	0	0	0	0	0	0	0	0.289	0.289
HTATSF1	CDK12	9606.ENSP00000442699	9606.ENSP00000398880	0	0	0	0	0.085	0	0	0.116	0.156
HTATSF1	ALYREF	9606.ENSP00000442699	9606.ENSP00000421592	0	0	0	0	0	0	0	0.167	0.167
HTATSF1	APBB2	9606.ENSP00000442699	9606.ENSP00000427211	0	0	0	0	0	0	0	0.352	0.352
HTATSF1	BCLAF1	9606.ENSP00000442699	9606.ENSP00000435210	0	0	0	0	0.105	0	0	0.142	0.200
HTATSF1	KPNA2	9606.ENSP00000442699	9606.ENSP00000438483	0	0	0	0	0.063	0	0	0.168	0.187
HTATSF1	HNRNPC	9606.ENSP00000442699	9606.ENSP00000451291	0	0	0	0	0.051	0	0	0.199	0.208
IGJ	STRADB	9606.ENSP00000254801	9606.ENSP00000194530	0	0	0	0	0	0	0	0.252	0.252
IGJ	XBP1	9606.ENSP00000254801	9606.ENSP00000216037	0	0	0	0	0	0	0	0.459	0.459
IGJ	MPO	9606.ENSP00000254801	9606.ENSP00000225275	0	0	0	0	0	0	0	0.164	0.164
IGJ	GAPDH	9606.ENSP00000254801	9606.ENSP00000229239	0	0	0	0	0	0	0	0.167	0.167
IGJ	SPARC	9606.ENSP00000254801	9606.ENSP00000231061	0	0	0	0	0	0	0	0.188	0.188
IGJ	APOB	9606.ENSP00000254801	9606.ENSP00000233242	0	0	0	0	0	0	0	0.150	0.150
IGJ	PLD4	9606.ENSP00000254801	9606.ENSP00000376372	0	0	0	0	0.155	0	0	0	0.154
IGJ	CPA3	9606.ENSP00000254801	9606.ENSP00000296046	0	0	0	0	0	0	0	0.161	0.161
IGJ	MYC	9606.ENSP00000254801	9606.ENSP00000479618	0	0	0	0	0	0	0	0.174	0.173
IGJ	RRAD	9606.ENSP00000254801	9606.ENSP00000299759	0	0	0	0	0.049	0	0	0.168	0.175
IGJ	C7	9606.ENSP00000254801	9606.ENSP00000322061	0	0	0	0	0	0	0	0.187	0.187
IGJ	YWHAZ	9606.ENSP00000254801	9606.ENSP00000379287	0	0	0	0	0	0	0	0.188	0.188
IGJ	CTLA4	9606.ENSP00000254801	9606.ENSP00000303939	0	0	0	0	0.062	0	0	0.172	0.190
IGJ	S100A12	9606.ENSP00000254801	9606.ENSP00000357726	0	0	0	0	0	0	0	0.192	0.192
IGJ	F13A1	9606.ENSP00000254801	9606.ENSP00000264870	0	0	0	0	0	0	0	0.193	0.193
IGJ	EPCAM	9606.ENSP00000254801	9606.ENSP00000263735	0	0	0	0	0	0	0	0.221	0.221
IGJ	SHMT1	9606.ENSP00000254801	9606.ENSP00000318868	0	0	0	0	0	0	0	0.248	0.248
IGJ	KRT19	9606.ENSP00000254801	9606.ENSP00000355124	0	0	0	0	0	0	0	0.261	0.261
IGJ	CCL19	9606.ENSP00000254801	9606.ENSP00000308815	0	0	0	0	0.107	0	0	0.225	0.279
IGJ	LYZ	9606.ENSP00000254801	9606.ENSP00000261267	0	0	0	0	0.063	0	0	0.334	0.349
IGJ	ALB	9606.ENSP00000254801	9606.ENSP00000295897	0	0	0	0	0	0	0	0.352	0.353
IGJ	IGLL5	9606.ENSP00000254801	9606.ENSP00000431254	0	0	0	0	0.358	0	0.600	0.510	0.863
IGLL5	XBP1	9606.ENSP00000431254	9606.ENSP00000216037	0	0	0	0	0	0	0	0.297	0.297
IGLL5	CCND1	9606.ENSP00000431254	9606.ENSP00000227507	0	0	0	0	0	0	0	0.306	0.306
IGLL5	GAPDH	9606.ENSP00000431254	9606.ENSP00000229239	0	0	0	0	0	0	0	0.208	0.208
IGLL5	IGJ	9606.ENSP00000431254	9606.ENSP00000254801	0	0	0	0	0.358	0	0.600	0.510	0.863
IGLL5	CCL21	9606.ENSP00000431254	9606.ENSP00000259607	0	0	0	0	0.175	0	0	0.054	0.186
IGLL5	LYZ	9606.ENSP00000431254	9606.ENSP00000261267	0	0	0	0	0.111	0	0	0.095	0.161
IGLL5	TP53	9606.ENSP00000431254	9606.ENSP00000269305	0	0	0	0	0	0	0	0.341	0.341
IGLL5	ALB	9606.ENSP00000431254	9606.ENSP00000295897	0	0	0	0	0	0	0	0.293	0.293
IGLL5	CPA3	9606.ENSP00000431254	9606.ENSP00000296046	0	0	0	0	0.173	0	0	0.081	0.207
IGLL5	KMT2D	9606.ENSP00000431254	9606.ENSP00000301067	0	0	0	0	0	0	0	0.218	0.218
IGLL5	CTLA4	9606.ENSP00000431254	9606.ENSP00000303939	0	0	0	0	0.103	0	0	0.162	0.216
IGLL5	CCL19	9606.ENSP00000431254	9606.ENSP00000308815	0	0	0	0	0.161	0	0	0.073	0.189
IGLL5	C7	9606.ENSP00000431254	9606.ENSP00000322061	0	0	0	0	0	0.444	0	0.093	0.474
IGLL5	EFNA5	9606.ENSP00000431254	9606.ENSP00000328777	0	0	0	0	0	0	0	0.193	0.193
IGLL5	EEF1A1	9606.ENSP00000431254	9606.ENSP00000339063	0	0	0	0	0	0	0	0.167	0.167
IGLL5	GAB2	9606.ENSP00000431254	9606.ENSP00000354952	0	0	0	0	0	0	0.900	0	0.900
